,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
36443,36443,36443,36443,36443,36818,643,1431435061082140681,1431434064301543426,1630115687000.0,2021-08-27 21:54:47,-400,,"@GameboyLuke We love you Luke. I know so many of us are proud of you. You’ve come so far and you’ve grown so much, it’s incredible.  I’ve been watching you since 2015 and I can’t thank you enough for brightening my days, for the smile you give me. Sending you love 💕  https://t.co/HoYuMi3d8j",en,[],[],697012387736481792,697012387736481792,GiestWolf,Lexie // Team Cyberpunk!,5,21,https://twitter.com/GiestWolf/status/1431435061082140681,[],['https://pbs.twimg.com/tweet_video_thumb/E916mS8XoAAFVae.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916mS8XoAAFVae.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'GameboyLuke', 'name': 'luke', 'id': '1433395944'}]",,,,,"We love you Luke. I know so many of us are proud of you. You’ve come so far and you’ve grown so much, it’s incredible. I’ve been watching you since 2015 and I can’t thank you enough for brightening my days, for the smile you give me. Sending you love 💕",True,51
7202,7202,7202,7202,7202,7278,1240,1431176045433135104,1431090830249431054,1630053933000.0,2021-08-27 04:45:33,-400,,@LovingRobloxRn @0hZeey  https://t.co/XW75HRopfv,und,[],[],1396032633163894787,1396032633163894787,elham_and,Fatima and Elham,5,4,https://twitter.com/elham_and/status/1431176045433135104,[],['https://pbs.twimg.com/tweet_video_thumb/E9yPBYpX0AUp2J6.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9yPBYpX0AUp2J6.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'LovingRobloxRn', 'name': '😭JOIN MY AXOLOTL GW😭', 'id': '1424344359642669063'}]",,,,,,True,0
3399,3399,3399,3399,3399,3435,1417,1431097762599292928,1431023393978077191,1630035269000.0,2021-08-26 23:34:29,-400,,@cfcjoe9 This is a major dub  https://t.co/1xyVbwhmuT,en,[],[],1314001364171870209,1314001364171870209,afcblaine,Blaine,4,23,https://twitter.com/afcblaine/status/1431097762599292928,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH07cXoAEqe9M.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH07cXoAEqe9M.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'cfcjoe9', 'name': 'Joe', 'id': '1212816467881627648'}]",,,,,This is a major dub,True,5
10492,10492,10492,10492,10492,10605,555,1431231306055098370,1431183848256126985,1630067109000.0,2021-08-27 08:25:09,-400,,@leebycxx me rn WAHHHHHHH REALLY?!!😍  https://t.co/9GZeO0fr1g,en,[],[],1012341846272430080,1012341846272430080,jrmytalaoc,jeremaya,5,8,https://twitter.com/jrmytalaoc/status/1431231306055098370,[],['https://pbs.twimg.com/tweet_video_thumb/E9zBR9RVgAUwxwA.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zBR9RVgAUwxwA.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'leebycxx', 'name': 'Leeane🌼', 'id': '2870323814'}]",,,,,me rn WAHHHHHHH REALLY?!!😍,True,4
8165,8165,8165,8165,8165,8257,214,1431208896752979969,1431035173349564416,1630061766000.0,2021-08-27 06:56:06,-400,,@elgobsucram  https://t.co/GVwHyBAuGC,und,[],[],471104531,471104531,AdamJBJay,ADAM / EDEN,5,6,https://twitter.com/AdamJBJay/status/1431208896752979969,[],['https://pbs.twimg.com/tweet_video_thumb/E9ys5t4XIAEd6zW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ys5t4XIAEd6zW.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
18196,18196,18196,18196,18196,18406,317,1431287886738038788,1431287886738038788,1630080598000.0,2021-08-27 12:09:58,-400,,United to City fans  https://t.co/5qEumrrZvl,en,[],[],894620287387435008,894620287387435008,CoachRafaZ,Rafa Zuluaga,5,12,https://twitter.com/CoachRafaZ/status/1431287886738038788,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0vhcWYA4frYw.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0vhcWYA4frYw.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,United to City fans,False,4
20830,20830,20830,20830,20830,21062,955,1431307668766011394,1431307668766011394,1630085315000.0,2021-08-27 13:28:35,-400,,Alguém p me botar num grupo de votação? Fiquei out  https://t.co/5Pjnx4oKvM,pt,[],[],1253211429081145345,1253211429081145345,PablloVCOMBR,GUGS🐝,5,13,https://twitter.com/PablloVCOMBR/status/1431307668766011394,[],['https://pbs.twimg.com/tweet_video_thumb/E90Gum7WYAMifio.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Gum7WYAMifio.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Alguém p me botar num grupo de votação? Fiquei out,False,10
18930,18930,18930,18930,18930,19145,1056,1431287831591333893,1431286484477284358,1630080585000.0,2021-08-27 12:09:45,-400,,@Aishah_annamay  https://t.co/U7XgqqheZL,und,[],[],2946803230,2946803230,device80,DEVICE ⭐⭐,5,12,https://twitter.com/device80/status/1431287831591333893,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0sYQXIAkYgYz.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0sYQXIAkYgYz.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, annamay,False,1
2584,2584,2584,2584,2584,2612,594,1431097874314502146,1431073857763299330,1630035296000.0,2021-08-26 23:34:56,-400,,@ayas_ridhuan  https://t.co/JQo3y6bOp9,und,[],[],900764336678854656,900764336678854656,rodrigosantono,Root drigo Santono,4,23,https://twitter.com/rodrigosantono/status/1431097874314502146,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH7QsUUAQRCgL.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH7QsUUAQRCgL.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, ridhuan,False,1
27786,27786,27786,27786,27786,28084,1941,1431354794661359617,1431354794661359617,1630096550000.0,2021-08-27 16:35:50,-400,,odeio gente estúpida  https://t.co/n7e6NhCTFj,pt,[],[],1399055263982882821,1399055263982882821,eu_mariazinha22,maria 🍋🍒💫,5,16,https://twitter.com/eu_mariazinha22/status/1431354794661359617,[],['https://pbs.twimg.com/tweet_video_thumb/E90xmGbWEAEZG3f.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90xmGbWEAEZG3f.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,odeio gente estúpida,False,3
19570,19570,19570,19570,19570,19792,1703,1431287785374244871,1431283208889544707,1630080574000.0,2021-08-27 12:09:34,-400,,@ManUtd @Cristiano 🥳  https://t.co/4tAfbwTnlX,und,[],[],23626443,23626443,Keers2013,ꜱᴛᴇᴠᴇɴ ᴋᴇᴇʀꜱ,5,12,https://twitter.com/Keers2013/status/1431287785374244871,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0pqJX0AUs_z3.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0pqJX0AUs_z3.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ManUtd', 'name': 'Manchester United', 'id': '558797310'}, {'screen_name': 'Cristiano', 'name': 'Cristiano Ronaldo', 'id': '155659213'}]",,,,,🥳,True,1
34635,34635,34635,34635,34635,34988,827,1431416691800559625,1431416691800559625,1630111308000.0,2021-08-27 20:41:48,-400,,I just published #Arteta Hasn’t Earned his Wenger-Like Fiefdom #AFC #Wenger   https://t.co/IoMMTNDKEQ  https://t.co/RdhZiNWNpF,en,"['arteta', 'afc', 'wenger']",[],3761232509,3761232509,JamesDudko,James Dudko,5,20,https://twitter.com/JamesDudko/status/1431416691800559625,['https://link.medium.com/HWnWk8DN4ib'],['https://pbs.twimg.com/tweet_video_thumb/E91p4_HXMAgDAyu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91p4_HXMAgDAyu.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I just published Arteta Hasn’t Earned his Wenger-Like Fiefdom AFC Wenger,False,11
28408,28408,28408,28408,28408,28713,557,1431373784238501893,1431329858303377409,1630101078000.0,2021-08-27 17:51:18,-400,,@Taeler_Hendrix  https://t.co/6mo3mXgwi2,und,[],[],885563609627144192,885563609627144192,MisterJImB_920,Jim Baker,5,17,https://twitter.com/MisterJImB_920/status/1431373784238501893,[],['https://pbs.twimg.com/tweet_video_thumb/E91C3e3XsAEJ18l.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C3e3XsAEJ18l.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, Hendrix,False,1
15627,15627,15627,15627,15627,15801,1739,1431266920754384898,1431195475240095745,1630075600000.0,2021-08-27 10:46:40,-400,,@psj_the_king @riko_drama @teketeke_tatta ツライ〜  https://t.co/apT3by7ZEX,ja,[],[],1279774493871726593,1279774493871726593,kimtaehyunko,パクボ・純子⁷🌬🍓😬,5,10,https://twitter.com/kimtaehyunko/status/1431266920754384898,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhrLzVgAMewSi.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhrLzVgAMewSi.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'psj_the_king', 'name': 'テバ美', 'id': '1298072642923065345'}, {'screen_name': 'riko_drama', 'name': 'りこ💙', 'id': '1275678145098678274'}, {'screen_name': 'teketeke_tatta', 'name': '計☺︎🍙@🐯ྀི🧸ྀི🐹💜✨🌸👑🗡', 'id': '1278485071553392640'}]",,,,, the king  drama  tatta ツライ〜,True,5
17599,17599,17599,17599,17599,17803,1727,1431270923366068226,1431270597833625604,1630076554000.0,2021-08-27 11:02:34,-400,,@gupigupimeng Siniiii sayanggggggg  https://t.co/2uIDLpriVt,in,[],[],1351693489965199360,1351693489965199360,FaSuppasit,Bibinyachopper| AU📌,5,11,https://twitter.com/FaSuppasit/status/1431270923366068226,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlTxdVQAkgH48.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlTxdVQAkgH48.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'gupigupimeng', 'name': 'buds🧜\u200d♂️ | kinda ia', 'id': '1388815729252700160'}]",,,,,Siniiii sayanggggggg,True,2
49383,49383,49383,49383,49383,49892,1673,1431516394831720448,1431516394831720448,1630135079000.0,2021-08-28 03:17:59,-400,, https://t.co/1pHv6HKHOq,und,[],[],709981875872391170,709981875872391170,Nomie_fied,Jersey no.10,6,3,https://twitter.com/Nomie_fied/status/1431516394831720448,[],['https://pbs.twimg.com/tweet_video_thumb/E93EkIiWEAMBCas.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93EkIiWEAMBCas.jpg,False,0,0,0,https://twitter.com/givenkazeni/status/1431515691987898368,.gif,,,,,,,[],,,,,,False,0
46672,46672,46672,46672,46672,47144,926,1431499234218479616,1431484536697901059,1630130988000.0,2021-08-28 02:09:48,-400,,"@IankaMD Orgulhosa de ti, obg por ter insistido na minha seriezinha preferida apesar das raivas rs  https://t.co/T2XwbzEML5",pt,[],[],1468702250,1468702250,Lenaoliiveira,Rapunzel 💛,6,2,https://twitter.com/Lenaoliiveira/status/1431499234218479616,[],['https://pbs.twimg.com/tweet_video_thumb/E9209eQXoAEx7yx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9209eQXoAEx7yx.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'IankaMD', 'name': '🤡', 'id': '1007796872143167488'}]",,,,,"Orgulhosa de ti, obg por ter insistido na minha seriezinha preferida apesar das raivas rs",True,15
12974,12974,12974,12974,12974,13119,1062,1431244582629478403,1431244582629478403,1630070274000.0,2021-08-27 09:17:54,-400,,Wheeins tattoos  https://t.co/LLgumchQSy,en,[],[],1304346073633230848,1304346073633230848,kokosaraT___T,eng (22/180),5,9,https://twitter.com/kokosaraT___T/status/1431244582629478403,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNW12VkAAFlyH.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNW12VkAAFlyH.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Wheeins tattoos,False,2
31116,31116,31116,31116,31116,31443,1284,1431379719325368321,1431377176893534208,1630102493000.0,2021-08-27 18:14:53,-400,,@tccjun beomgyu  https://t.co/T1JGRF59vL,hu,[],[],1188735535411585024,1188735535411585024,ggyucat,bia,5,18,https://twitter.com/ggyucat/status/1431379719325368321,[],['https://pbs.twimg.com/tweet_video_thumb/E91IQ7IWEAIhdZA.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IQ7IWEAIhdZA.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'tccjun', 'name': 'm ★', 'id': '892484752149819402'}]",,,,,beomgyu,True,1
24627,24627,24627,24627,24627,24899,768,1431338344546385922,1431324745258074122,1630092628000.0,2021-08-27 15:30:28,-400,,@Weingar2Marilyn @rmayemsinger  https://t.co/0VFQpf6vNu,und,[],[],58713319,58713319,scalkins63,Gern Blanston,5,15,https://twitter.com/scalkins63/status/1431338344546385922,[],['https://pbs.twimg.com/tweet_video_thumb/E90iooIVkAYglAr.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90iooIVkAYglAr.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Weingar2Marilyn', 'name': 'Marilyn Weingartner', 'id': '805439355863138309'}]",,,,,,True,0
18682,18682,18682,18682,18682,18897,808,1431287849798799362,1430908466013655040,1630080590000.0,2021-08-27 12:09:50,-400,,@LillianRhaine  https://t.co/Ye04JzOjdG,und,[],[],1329341537151574020,1329341537151574020,Buckeye_Fan88,Steve,5,12,https://twitter.com/Buckeye_Fan88/status/1431287849798799362,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0tNzXsAAaXZc.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0tNzXsAAaXZc.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
2317,2317,2317,2317,2317,2342,324,1431097907923488775,1431066356460531718,1630035304000.0,2021-08-26 23:35:04,-400,,@dasoulassassin Lol. Must be a parody account. This is probably one of the stupidest things I have read on Twitter.  https://t.co/kysEWScXin,en,[],[],89125690,89125690,DalalMusic,Dalal,4,23,https://twitter.com/DalalMusic/status/1431097907923488775,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9LKVQAINmOd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9LKVQAINmOd.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'dasoulassassin', 'name': 'Kevin Ross', 'id': '402520406'}]",,,,,Lol. Must be a parody account. This is probably one of the stupidest things I have read on Twitter.,True,19
19730,19730,19730,19730,19730,19953,1864,1431287773865123840,1430884002836094982,1630080571000.0,2021-08-27 12:09:31,-400,,@xoxAprilJames  https://t.co/DvK14SNLrt,und,[],[],1312114945975345152,1312114945975345152,lainedelic,Laine ✨,5,12,https://twitter.com/lainedelic/status/1431287773865123840,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0pDqWQAQBhOK.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0pDqWQAQBhOK.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
40182,40182,40182,40182,40182,40587,395,1431457185574313986,1431457185574313986,1630120962000.0,2021-08-27 23:22:42,-400,, https://t.co/fT9eBedE1u,und,[],[],137173181,137173181,itserinnxo,Erin,5,23,https://twitter.com/itserinnxo/status/1431457185574313986,[],['https://pbs.twimg.com/tweet_video_thumb/E92OuEiWEAEoqVQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92OuEiWEAEoqVQ.jpg,False,0,0,0,https://twitter.com/btsportwwe/status/1431408188851724293,.gif,,,,,,,[],,,,,,False,0
38387,38387,38387,38387,38387,38779,604,1431449900806377480,1431449900806377480,1630119226000.0,2021-08-27 22:53:46,-400,,SAN IM READYYY  https://t.co/hJ0tNVOfvz,en,[],[],1345951923178885125,1345951923178885125,ateezfedoraz,carla•⎈ OT8 CB 9•13,5,22,https://twitter.com/ateezfedoraz/status/1431449900806377480,[],['https://pbs.twimg.com/tweet_video_thumb/E92IFgeVkAgfH1a.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92IFgeVkAgfH1a.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,SAN IM READYYY,False,3
1361,1361,1361,1361,1361,1375,1375,1431097767686979584,1431058545408098309,1630035270000.0,2021-08-26 23:34:30,-400,,@NorfolksBests @44MagnumBlue1 @pvtjokerus  https://t.co/bZDsOas1Wa,und,[],[],2689220703,2689220703,ThatsmeKimb,KimB,4,23,https://twitter.com/ThatsmeKimb/status/1431097767686979584,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH1R_WUAIDV2X.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH1R_WUAIDV2X.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'NorfolksBests', 'name': 'NorfolkBests', 'id': '1021778371771084801'}, {'screen_name': '44MagnumBlue1', 'name': '44MagnumBlue', 'id': '1430174965643497495'}]",,,,,,True,0
17646,17646,17646,17646,17646,17851,1775,1431270919666913282,1431269236110938123,1630076553000.0,2021-08-27 11:02:33,-400,,@bangtantiny7 That’s weird that’s suspicious  https://t.co/n25pWRy3tW,en,[],[],1262168784846061576,1262168784846061576,zoluffy_,VLUFFY⁷🧈👅,5,11,https://twitter.com/zoluffy_/status/1431270919666913282,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlT4vXEAQcDB7.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlT4vXEAQcDB7.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'bangtantiny7', 'name': 'Charlotte⁷🧈👅', 'id': '1389351302921138177'}]",,,,,That’s weird that’s suspicious,True,4
45547,45547,45547,45547,45547,46009,1805,1431481516316528646,1429629700335415297,1630126763000.0,2021-08-28 00:59:23,-400,,@deamoon_9 She's Basically Shiny Chariot from Little Witch Academia and i love it!!!!🧹🪄🧹🤩🤩  https://t.co/w3TPgZp64c,en,[],[],1210136256249643008,1210136256249643008,PlasmaZaps,Bloodline Gal,6,0,https://twitter.com/PlasmaZaps/status/1431481516316528646,[],['https://pbs.twimg.com/tweet_video_thumb/E92k2J9UUAAPDzX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k2J9UUAAPDzX.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'deamoon_9', 'name': 'Butterscotch✨', 'id': '1346923920558055427'}]",,,,, 9 She's Basically Shiny Chariot from Little Witch Academia and i love it!!!!🧹🪄🧹🤩🤩,True,13
21832,21832,21832,21832,21832,22072,1965,1431307571323805704,1431236313596846080,1630085292000.0,2021-08-27 13:28:12,-400,,@gourmetdyy  https://t.co/PnE8qxuVak,und,[],[],14250187,14250187,Tarihc78,Christian🏳️‍🌈🤓,5,13,https://twitter.com/Tarihc78/status/1431307571323805704,[],['https://pbs.twimg.com/tweet_video_thumb/E90GpdKVQAQu6es.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90GpdKVQAQu6es.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
40749,40749,40749,40749,40749,41156,964,1431457095912546306,1431456691187601408,1630120941000.0,2021-08-27 23:22:21,-400,,@baseball__etc @Rockies  https://t.co/CzlSfGRAH4,und,[],[],1339096101698203648,1339096101698203648,EELLIIJJAAHH_TT,2021_LAD_2022,5,23,https://twitter.com/EELLIIJJAAHH_TT/status/1431457095912546306,[],['https://pbs.twimg.com/tweet_video_thumb/E92OozWVcAkQXYu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92OozWVcAkQXYu.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'baseball__etc', 'name': 'Kenny, with a why', 'id': '1237222616253022208'}]",,,,,  etc,True,1
19347,19347,19347,19347,19347,19568,1479,1431287801010589701,1431287801010589701,1630080578000.0,2021-08-27 12:09:38,-400,,Manchester City is having a stinker of a transfer window  https://t.co/afgjGBIj46,en,[],[],78260192,78260192,Khulaniii,Keith.,5,12,https://twitter.com/Khulaniii/status/1431287801010589701,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0qZnXsAgWtcX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0qZnXsAgWtcX.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Manchester City is having a stinker of a transfer window,False,10
45736,45736,45736,45736,45736,46199,1995,1431481476781121536,1431475940639395840,1630126754000.0,2021-08-28 00:59:14,-400,,@ItsCrystalSue @billmaher  https://t.co/MBC5fBdV2q,und,[],[],173908938,173908938,bsnowman666,🇺🇸DoodleDandy🇺🇸,6,0,https://twitter.com/bsnowman666/status/1431481476781121536,[],['https://pbs.twimg.com/tweet_video_thumb/E92k0EWWEAIZGkd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k0EWWEAIZGkd.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ItsCrystalSue', 'name': 'Crystal', 'id': '14973958'}]",,,,,,True,0
45403,45403,45403,45403,45403,45864,1660,1431481547090284548,1431481547090284548,1630126771000.0,2021-08-28 00:59:31,-400,,Hey that #TedLasso show ain’t too bad. Ok #AppleTVPlus  https://t.co/cizZCPhnTS,en,"['tedlasso', 'appletvplus']",[],411575278,411575278,IKNOWTITTY,Black Dior,6,0,https://twitter.com/IKNOWTITTY/status/1431481547090284548,[],['https://pbs.twimg.com/tweet_video_thumb/E92k4LIXMAEII8b.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k4LIXMAEII8b.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Hey that TedLasso show ain’t too bad. Ok AppleTVPlus,False,9
500,500,500,500,500,506,506,1431097884896751618,1431092454590193668,1630035298000.0,2021-08-26 23:34:58,-400,,@btsparabarmys @sukjoongkk As unhas estão indo embora. Kkkk  https://t.co/V72tG7Vwew,pt,[],[],1417257643647844352,1417257643647844352,Regiane32116433,Regiane Teixeira,4,23,https://twitter.com/Regiane32116433/status/1431097884896751618,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH7IJXIAA9TVq.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH7IJXIAA9TVq.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'btsparabarmys', 'name': 'BTS para B-ARMYs', 'id': '1199065608769413121'}, {'screen_name': 'sukjoongkk', 'name': 'Vilene⁷ 🔥🥵🧈', 'id': '1295774419072286721'}]",,,,,As unhas estão indo embora. Kkkk,True,6
19046,19046,19046,19046,19046,19263,1174,1431287823324360712,1431285927800881156,1630080583000.0,2021-08-27 12:09:43,-400,,@dsegoviaatienza @nmechilsknteveo  https://t.co/rm0cmyOiwM,und,[],[],1623265350,1623265350,mariloka74,MARIOLA 🔻,5,12,https://twitter.com/mariloka74/status/1431287823324360712,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0rzkXsAIVjES.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0rzkXsAIVjES.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'dsegoviaatienza', 'name': '🏳️\u200d🌈💜𝘿𝘼𝙑𝙄𝘿 𝙎𝙀𝙂𝙊𝙑𝙄𝘼🔻💜🏳️\u200d🌈', 'id': '255154174'}]",,,,,,True,0
47649,47649,47649,47649,47649,48133,1915,1431499013799383051,1431498077588709377,1630130935000.0,2021-08-28 02:08:55,-400,,@DoctorAjayita  https://t.co/tkqXAOTnPq,und,[],[],804405924458885120,804405924458885120,0007pkt,रांझणा,6,2,https://twitter.com/0007pkt/status/1431499013799383051,[],['https://pbs.twimg.com/tweet_video_thumb/E920uCZVIAYWN6g.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E920uCZVIAYWN6g.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,,False,0
5547,5547,5547,5547,5547,5610,1574,1431145454054649859,1431139481164341248,1630046640000.0,2021-08-27 02:44:00,-400,,@McRaiser02  https://t.co/zqTMh9xsC0,und,[],[],148943926,148943926,Carolanoseque,💜✨Carola no sé que 💜✨,5,2,https://twitter.com/Carolanoseque/status/1431145454054649859,[],['https://pbs.twimg.com/tweet_video_thumb/E9xzM6CWEAA_qc-.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xzM6CWEAA_qc-.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,,False,0
